Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Holiday/Promotion,Year,Month,Day,DayOfWeek,NET_PRICE,Price_Diff,Price_Ratio,units_sold_lag_1,units_sold_lag_2,units_sold_lag_3,units_sold_lag_7,units_sold_lag_14,units_sold_lag_30,units_sold_lag_365,sales_roll_mean_7,sales_roll_mean_30,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_North,Region_South,Region_West,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_NEW_Spring,Seasonality_NEW_Summer,Seasonality_NEW_Winter
2022-04-21,S001,P0001,320,107,27,84.81,0,1,2022,4,21,3,84.81,-2.3400000000000034,0.9731497418244406,51.0,41.0,47.0,108.0,26.0,114.0,,118.14285714285714,120.26666666666667,0,1,0,0,1,0,0,1,0,0,1,0,0
2022-04-22,S001,P0001,407,405,68,93.83,15,0,2022,4,22,4,79.7555,-3.280000000000001,0.9662238698383276,107.0,51.0,41.0,32.0,130.0,21.0,,118.0,120.03333333333333,0,0,1,0,0,0,1,0,1,0,1,0,0
2022-04-23,S001,P0001,291,212,97,36.5,15,1,2022,4,23,5,31.025,-4.759999999999998,0.8846340281143965,405.0,107.0,51.0,183.0,121.0,35.0,,171.28571428571428,132.83333333333334,1,0,0,0,0,0,0,0,0,1,1,0,0
2022-04-24,S001,P0001,81,14,59,20.46,15,1,2022,4,24,6,17.391000000000002,-2.759999999999998,0.8811369509043928,212.0,405.0,107.0,365.0,282.0,31.0,,175.42857142857142,138.73333333333332,0,0,0,1,0,1,0,0,1,0,1,0,0
2022-04-25,S001,P0001,52,45,32,71.32,5,1,2022,4,25,0,67.75399999999999,-2.030000000000001,0.9723244717109748,14.0,212.0,405.0,47.0,358.0,4.0,,125.28571428571429,138.16666666666666,0,0,0,0,0,0,1,0,0,0,1,0,0
2022-04-26,S001,P0001,489,452,98,29.14,10,0,2022,4,26,1,26.226000000000003,-0.10999999999999943,0.9962393162393163,45.0,14.0,212.0,41.0,238.0,289.0,,125.0,139.53333333333333,0,0,1,0,0,1,0,0,0,0,1,0,0
2022-04-27,S001,P0001,422,288,52,43.71,15,0,2022,4,27,2,37.1535,-1.019999999999996,0.97719651240778,452.0,45.0,14.0,51.0,279.0,49.0,,183.71428571428572,144.96666666666667,1,0,0,0,0,1,0,0,0,0,1,0,0
2022-04-28,S001,P0001,348,334,167,47.06,10,1,2022,4,28,3,42.354000000000006,-2.030000000000001,0.9586473823589325,288.0,452.0,45.0,107.0,108.0,3.0,,217.57142857142858,152.93333333333334,0,0,1,0,0,1,0,1,0,0,1,0,0
2022-04-29,S001,P0001,319,27,121,34.81,0,1,2022,4,29,4,34.81,-3.8999999999999986,0.8992508395763369,334.0,288.0,452.0,405.0,32.0,136.0,,250.0,163.96666666666667,0,0,1,0,0,1,0,1,0,0,1,0,0
2022-04-30,S001,P0001,162,149,71,20.41,20,0,2022,4,30,5,16.328,-3.0799999999999983,0.8688803746275011,27.0,334.0,288.0,212.0,183.0,85.0,,196.0,160.33333333333334,0,0,0,1,0,1,0,0,0,0,1,0,0
2022-05-01,S001,P0001,125,0,117,36.91,10,0,2022,5,1,6,33.219,-0.9400000000000048,0.9751651254953764,149.0,27.0,334.0,14.0,365.0,101.0,,187.0,162.46666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-05-02,S001,P0001,193,1,71,37.57,0,1,2022,5,2,0,37.57,0.21999999999999886,1.0058902275769745,0.0,149.0,27.0,45.0,47.0,70.0,,185.0,159.1,0,0,0,1,0,0,0,1,0,0,1,0,0
2022-05-03,S001,P0001,231,18,92,47.42,20,1,2022,5,3,1,37.936,-3.460000000000001,0.9319968553459119,1.0,0.0,149.0,452.0,41.0,32.0,,178.71428571428572,156.8,0,0,0,1,0,0,0,0,0,1,1,0,0
2022-05-04,S001,P0001,383,127,131,30.44,20,0,2022,5,4,2,24.352000000000004,4.810000000000002,1.1876706984003123,18.0,1.0,0.0,288.0,51.0,54.0,,116.71428571428571,156.33333333333334,0,1,0,0,0,0,1,0,0,0,1,0,0
2022-05-05,S001,P0001,252,49,172,21.29,20,0,2022,5,5,3,17.032,-2.1300000000000026,0.9090520922288641,127.0,18.0,1.0,334.0,107.0,165.0,,93.71428571428571,158.76666666666668,0,0,0,1,0,1,0,1,0,0,1,0,0
2022-05-06,S001,P0001,253,26,79,87.62,10,1,2022,5,6,4,78.858,-1.4099999999999966,0.9841626418061328,49.0,127.0,18.0,27.0,405.0,158.0,,53.0,154.9,0,0,1,0,0,1,0,1,0,0,1,0,0
2022-05-07,S001,P0001,334,39,150,65.44,20,1,2022,5,7,5,52.352000000000004,-4.510000000000005,0.9355253752680486,26.0,49.0,127.0,149.0,212.0,26.0,,52.857142857142854,150.5,0,1,0,0,0,0,0,0,0,1,1,0,0
2022-05-08,S001,P0001,103,6,120,30.86,5,0,2022,5,8,6,29.316999999999997,-4.160000000000004,0.8812107367218731,39.0,26.0,49.0,0.0,14.0,130.0,,37.142857142857146,150.93333333333334,0,0,0,0,0,1,0,0,1,0,1,0,0
2022-05-09,S001,P0001,195,173,94,55.13,15,0,2022,5,9,0,46.8605,2.75,1.0525009545628101,6.0,39.0,26.0,1.0,45.0,121.0,,38.0,146.8,0,0,0,1,0,0,1,0,0,1,1,0,0
2022-05-10,S001,P0001,118,19,138,60.66,15,0,2022,5,10,1,51.56099999999999,4.979999999999997,1.0894396551724137,173.0,6.0,39.0,18.0,452.0,282.0,,62.57142857142857,148.53333333333333,0,0,0,1,1,0,0,0,1,0,1,0,0
2022-05-11,S001,P0001,185,19,142,23.93,10,1,2022,5,11,2,21.537,-1.8099999999999987,0.9296814296814297,19.0,173.0,6.0,127.0,288.0,358.0,,62.714285714285715,139.76666666666668,0,0,0,1,0,0,1,1,0,0,1,0,0
2022-05-12,S001,P0001,426,10,25,94.22,0,0,2022,5,12,3,94.22,-0.9300000000000068,0.9902259590120861,19.0,19.0,173.0,49.0,334.0,238.0,,47.285714285714285,128.46666666666667,1,0,0,0,0,0,0,0,0,1,1,0,0
2022-05-13,S001,P0001,496,357,36,14.24,5,0,2022,5,13,4,13.527999999999999,2.1099999999999994,1.1739488870568837,10.0,19.0,19.0,26.0,27.0,279.0,,41.714285714285715,120.86666666666666,0,0,1,0,1,0,0,0,0,0,1,0,0
2022-05-14,S001,P0001,470,226,137,61.31,10,0,2022,5,14,5,55.179,-0.28000000000000114,0.9954538074362721,357.0,10.0,19.0,39.0,149.0,108.0,,89.0,123.46666666666667,0,1,0,0,0,0,0,0,0,1,1,0,0
2022-05-15,S001,P0001,392,213,189,39.12,5,1,2022,5,15,6,37.163999999999994,-4.210000000000001,0.9028386798984537,226.0,357.0,10.0,6.0,0.0,32.0,,115.71428571428571,127.4,0,0,0,1,0,1,0,0,1,0,1,0,0
2022-05-16,S001,P0001,179,121,32,97.06,15,1,2022,5,16,0,82.501,-0.5699999999999932,0.9941616306463178,213.0,226.0,357.0,173.0,1.0,183.0,,145.28571428571428,133.43333333333334,0,0,1,0,1,0,0,0,0,1,1,0,0
2022-05-17,S001,P0001,264,191,192,82.48,15,0,2022,5,17,1,70.108,2.469999999999999,1.0308711411073617,121.0,213.0,226.0,19.0,18.0,365.0,,137.85714285714286,131.36666666666667,1,0,0,0,0,0,0,0,1,0,1,0,0
2022-05-18,S001,P0001,373,148,22,22.09,20,1,2022,5,18,2,17.672,2.2399999999999984,1.1128463476070527,191.0,121.0,213.0,19.0,127.0,47.0,,162.42857142857142,125.56666666666666,0,0,0,1,0,1,0,0,1,0,1,0,0
2022-05-19,S001,P0001,81,17,117,34.33,10,0,2022,5,19,3,30.897,1.5899999999999963,1.048564447159438,148.0,191.0,121.0,10.0,49.0,41.0,,180.85714285714286,128.93333333333334,0,0,0,0,0,0,1,0,0,1,1,0,0
2022-05-20,S001,P0001,340,75,71,85.99,15,0,2022,5,20,4,73.0915,-4.460000000000008,0.9506909894969595,17.0,148.0,191.0,357.0,26.0,51.0,,181.85714285714286,128.13333333333333,0,0,1,0,0,0,1,0,0,0,1,0,0
2022-05-21,S001,P0001,494,314,20,75.6,0,1,2022,5,21,5,75.6,-1.2000000000000028,0.984375,75.0,17.0,148.0,226.0,39.0,107.0,,141.57142857142858,128.93333333333334,0,0,0,0,0,0,0,0,0,1,1,0,0
2022-05-22,S001,P0001,175,46,196,73.44,5,0,2022,5,22,6,69.768,4.959999999999994,1.072429906542056,314.0,75.0,17.0,213.0,6.0,405.0,,154.14285714285714,135.83333333333334,0,1,0,0,1,0,0,1,0,0,1,0,0
2022-05-23,S001,P0001,114,66,46,19.09,5,0,2022,5,23,0,18.1355,-4.52,0.8085556967386701,46.0,314.0,75.0,121.0,173.0,212.0,,130.28571428571428,123.86666666666666,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-05-24,S001,P0001,459,173,132,15.58,10,1,2022,5,24,1,14.022,4.220000000000001,1.3714788732394367,66.0,46.0,314.0,191.0,19.0,14.0,,122.42857142857143,119.0,0,0,0,0,0,0,1,0,1,0,1,0,0
2022-05-25,S001,P0001,78,68,113,45.81,10,0,2022,5,25,2,41.229000000000006,2.0800000000000054,1.0475646009604391,173.0,66.0,46.0,148.0,19.0,45.0,,119.85714285714286,124.3,0,0,0,1,0,0,1,0,0,0,1,0,0
2022-05-26,S001,P0001,211,200,114,14.76,5,1,2022,5,26,3,14.021999999999998,0.7300000000000004,1.0520313613684962,68.0,173.0,66.0,17.0,10.0,452.0,,108.42857142857143,125.06666666666666,0,0,0,0,0,0,0,0,0,1,1,0,0
2022-05-27,S001,P0001,94,32,190,19.35,5,1,2022,5,27,4,18.3825,-4.829999999999998,0.8002481389578164,200.0,68.0,173.0,75.0,357.0,288.0,,134.57142857142858,116.66666666666667,0,1,0,0,0,1,0,0,0,0,1,0,0
2022-05-28,S001,P0001,434,393,192,47.5,20,0,2022,5,28,5,38.0,2.0900000000000034,1.0460251046025106,32.0,200.0,68.0,314.0,226.0,334.0,,128.42857142857142,108.13333333333334,0,0,0,1,0,0,0,0,0,1,1,0,0
2022-05-29,S001,P0001,94,11,20,68.32,0,0,2022,5,29,6,68.32,-3.730000000000004,0.9482303955586397,393.0,32.0,200.0,46.0,213.0,27.0,,139.71428571428572,110.1,0,1,0,0,0,0,1,0,0,0,1,0,0
2022-05-30,S001,P0001,372,307,75,15.94,0,1,2022,5,30,0,15.94,-0.6500000000000004,0.9608197709463532,11.0,393.0,32.0,66.0,121.0,149.0,,134.71428571428572,109.56666666666666,0,0,0,1,0,0,1,1,0,0,1,0,0
2022-05-31,S001,P0001,111,109,166,52.95,10,1,2022,5,31,1,47.655,2.700000000000003,1.0537313432835822,307.0,11.0,393.0,173.0,191.0,0.0,,169.14285714285714,114.83333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-06-01,S001,P0001,461,198,119,11.52,15,1,2022,6,1,2,9.792,3.25,1.3929866989117292,109.0,307.0,11.0,68.0,148.0,1.0,,160.0,118.46666666666667,0,0,0,1,1,0,0,1,0,0,0,1,0
2022-06-02,S001,P0001,386,385,144,98.99,10,1,2022,6,2,3,89.091,2.1999999999999886,1.0227296208285979,198.0,109.0,307.0,200.0,17.0,18.0,,178.57142857142858,125.03333333333333,0,0,0,0,0,0,1,0,1,0,0,1,0
2022-06-03,S001,P0001,53,25,147,54.62,10,0,2022,6,3,4,49.158,-3.5900000000000034,0.9383267479814464,385.0,198.0,109.0,32.0,75.0,127.0,,205.0,137.26666666666668,0,0,0,0,1,0,0,1,0,0,0,1,0
2022-06-04,S001,P0001,72,48,71,67.67,20,0,2022,6,4,5,54.136,1.25,1.0188196326407708,25.0,385.0,198.0,393.0,314.0,49.0,,204.0,133.86666666666667,1,0,0,0,0,0,1,0,0,0,0,1,0
2022-06-05,S001,P0001,265,164,57,84.43,15,0,2022,6,5,6,71.7655,3.780000000000001,1.046869187848729,48.0,25.0,385.0,11.0,46.0,26.0,,154.71428571428572,133.83333333333334,0,0,1,0,0,0,1,0,0,1,0,1,0
2022-06-06,S001,P0001,219,113,107,94.24,15,0,2022,6,6,0,80.104,-2.1700000000000017,0.977491961414791,164.0,48.0,25.0,307.0,66.0,39.0,,176.57142857142858,138.43333333333334,0,1,0,0,1,0,0,1,0,0,0,1,0
2022-06-07,S001,P0001,256,237,25,92.79,5,0,2022,6,7,1,88.15050000000001,-4.9199999999999875,0.9496469143383482,113.0,164.0,48.0,109.0,173.0,6.0,,148.85714285714286,140.9,0,0,1,0,0,0,0,0,0,0,0,1,0
2022-06-08,S001,P0001,209,90,93,98.92,10,0,2022,6,8,2,89.028,-4.289999999999992,0.9584342602461002,237.0,113.0,164.0,198.0,68.0,173.0,,167.14285714285714,148.6,0,0,1,0,0,0,0,1,0,0,0,1,0
2022-06-09,S001,P0001,403,259,85,15.22,10,0,2022,6,9,3,13.698,-1.9000000000000004,0.889018691588785,90.0,237.0,113.0,385.0,200.0,19.0,,151.71428571428572,145.83333333333334,0,0,0,1,0,1,0,0,0,1,0,1,0
2022-06-10,S001,P0001,163,158,152,51.57,5,0,2022,6,10,4,48.991499999999995,-3.8500000000000014,0.9305304944063515,259.0,90.0,237.0,25.0,32.0,19.0,,133.71428571428572,153.83333333333334,0,0,0,0,1,0,0,1,0,0,0,1,0
2022-06-11,S001,P0001,374,254,25,13.91,5,0,2022,6,11,5,13.2145,3.51,1.3375,158.0,259.0,90.0,48.0,393.0,10.0,,152.71428571428572,158.46666666666667,0,0,1,0,0,0,0,1,0,0,0,1,0
2022-06-12,S001,P0001,469,315,132,37.8,15,1,2022,6,12,6,32.129999999999995,2.25,1.0632911392405064,254.0,158.0,259.0,164.0,11.0,357.0,,182.14285714285714,166.6,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-06-13,S001,P0001,91,58,193,55.8,20,0,2022,6,13,0,44.64,-2.5700000000000003,0.9559705328079493,315.0,254.0,158.0,113.0,307.0,226.0,,203.71428571428572,165.2,1,0,0,0,0,0,1,0,1,0,0,1,0
2022-06-14,S001,P0001,133,109,121,35.77,5,1,2022,6,14,1,33.981500000000004,3.1799999999999997,1.0975759435409636,58.0,315.0,254.0,237.0,109.0,213.0,,195.85714285714286,159.6,0,0,0,0,0,0,0,0,0,1,0,1,0
2022-06-15,S001,P0001,124,98,52,91.53,15,0,2022,6,15,2,77.8005,0.9000000000000057,1.0099304865938432,109.0,58.0,315.0,90.0,198.0,121.0,,177.57142857142858,156.13333333333333,1,0,0,0,0,1,0,0,1,0,0,1,0
2022-06-16,S001,P0001,290,260,158,59.27,20,1,2022,6,16,3,47.416000000000004,-1.9299999999999997,0.9684640522875817,98.0,109.0,58.0,259.0,385.0,191.0,,178.71428571428572,155.36666666666667,0,1,0,0,0,0,1,1,0,0,0,1,0
2022-06-17,S001,P0001,289,53,41,75.73,15,0,2022,6,17,4,64.3705,-2.539999999999992,0.9675482304842213,260.0,98.0,109.0,158.0,25.0,148.0,,178.85714285714286,157.66666666666666,0,1,0,0,0,0,0,0,0,1,0,1,0
2022-06-18,S001,P0001,390,31,68,25.77,15,1,2022,6,18,5,21.9045,2.59,1.1117342536669543,53.0,260.0,98.0,254.0,48.0,17.0,,163.85714285714286,154.5,0,1,0,0,1,0,0,0,1,0,0,1,0
2022-06-19,S001,P0001,478,253,183,90.94,0,0,2022,6,19,6,90.94,4.1200000000000045,1.047454503570606,31.0,53.0,260.0,315.0,164.0,75.0,,132.0,154.96666666666667,0,1,0,0,0,0,0,0,0,1,0,1,0
2022-06-20,S001,P0001,338,205,175,86.86,10,0,2022,6,20,0,78.174,-3.530000000000001,0.9609470074123243,253.0,31.0,53.0,58.0,113.0,314.0,,123.14285714285714,160.9,1,0,0,0,0,0,1,1,0,0,0,1,0
2022-06-21,S001,P0001,403,191,137,79.86,0,1,2022,6,21,1,79.86,2.9299999999999926,1.038086572208501,205.0,253.0,31.0,109.0,237.0,46.0,,144.14285714285714,157.26666666666668,0,0,1,0,1,0,0,0,1,0,0,1,0
2022-06-22,S001,P0001,264,238,187,19.44,5,1,2022,6,22,2,18.468,3.150000000000002,1.1933701657458564,191.0,205.0,253.0,98.0,90.0,66.0,,155.85714285714286,162.1,1,0,0,0,0,0,1,0,1,0,0,1,0
2022-06-23,S001,P0001,492,268,144,13.76,20,0,2022,6,23,3,11.008000000000001,-0.8300000000000001,0.9431117203564084,238.0,191.0,205.0,260.0,259.0,173.0,,175.85714285714286,167.83333333333334,0,0,0,0,0,0,1,0,1,0,0,1,0
2022-06-24,S001,P0001,321,95,164,96.38,20,1,2022,6,24,4,77.104,0.7299999999999898,1.0076319916361733,268.0,238.0,191.0,53.0,158.0,68.0,,177.0,171.0,0,1,0,0,1,0,0,0,0,1,0,1,0
2022-06-25,S001,P0001,454,202,109,19.9,5,1,2022,6,25,5,18.904999999999998,2.879999999999999,1.1692126909518212,95.0,268.0,238.0,31.0,254.0,200.0,,183.0,171.9,0,0,0,1,1,0,0,0,1,0,0,1,0
2022-06-26,S001,P0001,74,8,93,23.59,5,1,2022,6,26,6,22.4105,2.9899999999999984,1.145145631067961,202.0,95.0,268.0,253.0,315.0,32.0,,207.42857142857142,171.96666666666667,0,1,0,0,1,0,0,1,0,0,0,1,0
2022-06-27,S001,P0001,421,48,185,11.81,0,0,2022,6,27,0,11.81,-2.5700000000000003,0.8212795549374131,8.0,202.0,95.0,205.0,58.0,393.0,,172.42857142857142,171.16666666666666,0,0,0,1,1,0,0,0,1,0,0,1,0
2022-06-28,S001,P0001,332,256,55,15.81,10,0,2022,6,28,1,14.229000000000001,-1.339999999999998,0.9218658892128281,48.0,8.0,202.0,191.0,109.0,11.0,,150.0,159.66666666666666,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-06-29,S001,P0001,58,22,103,80.64,0,1,2022,6,29,2,80.64,-4.650000000000006,0.9454801266268026,256.0,48.0,8.0,238.0,98.0,307.0,,159.28571428571428,167.83333333333334,0,0,0,0,1,0,0,1,0,0,0,1,0
2022-06-30,S001,P0001,452,151,129,74.75,5,0,2022,6,30,3,71.0125,0.7600000000000051,1.0102716583322071,22.0,256.0,48.0,268.0,260.0,109.0,,128.42857142857142,158.33333333333334,0,0,0,0,1,0,0,0,0,1,0,1,0
2022-07-01,S001,P0001,372,35,152,43.74,0,0,2022,7,1,4,43.74,3.9200000000000017,1.098442993470618,151.0,22.0,256.0,95.0,53.0,198.0,,111.71428571428571,159.73333333333332,0,0,0,0,0,1,0,0,0,1,0,1,0
2022-07-02,S001,P0001,61,8,20,42.42,0,0,2022,7,2,5,42.42,1.8700000000000045,1.0461159062885328,35.0,151.0,22.0,202.0,31.0,385.0,,103.14285714285714,154.3,0,0,1,0,0,0,0,0,0,0,0,1,0
2022-07-03,S001,P0001,149,92,140,79.84,0,1,2022,7,3,6,79.84,1.5,1.0191473066122032,8.0,35.0,151.0,8.0,253.0,25.0,,75.42857142857143,141.73333333333332,0,1,0,0,0,1,0,1,0,0,0,1,0
2022-07-04,S001,P0001,483,143,114,15.79,15,1,2022,7,4,0,13.421499999999998,-3.330000000000002,0.8258368200836819,92.0,8.0,35.0,48.0,205.0,48.0,,87.42857142857143,143.96666666666667,1,0,0,0,0,0,1,0,0,0,0,1,0
2022-07-05,S001,P0001,104,75,160,81.22,10,1,2022,7,5,1,73.098,-3.5,0.9586874409820585,143.0,92.0,8.0,256.0,191.0,164.0,,101.0,147.13333333333333,0,0,0,1,1,0,0,0,1,0,0,1,0
2022-07-06,S001,P0001,305,4,157,46.96,20,1,2022,7,6,2,37.568000000000005,-2.1199999999999974,0.9568052159739202,75.0,143.0,92.0,22.0,238.0,113.0,,75.14285714285714,144.16666666666666,0,0,1,0,0,0,0,1,0,0,0,1,0
2022-07-07,S001,P0001,115,70,170,96.25,5,0,2022,7,7,3,91.4375,1.8499999999999943,1.0195974576271185,4.0,75.0,143.0,151.0,268.0,237.0,,72.57142857142857,140.53333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0
2022-07-08,S001,P0001,145,118,161,78.51,5,1,2022,7,8,4,74.5845,-0.8999999999999915,0.9886664148092181,70.0,4.0,75.0,35.0,95.0,90.0,,61.0,134.96666666666667,0,0,1,0,0,0,1,0,1,0,0,1,0
2022-07-09,S001,P0001,190,6,128,56.87,20,0,2022,7,9,5,45.496,0.5,1.008869966294128,118.0,70.0,4.0,8.0,202.0,259.0,,72.85714285714286,135.9,0,0,1,0,0,0,1,0,0,0,0,1,0
2022-07-10,S001,P0001,475,56,44,35.38,0,0,2022,7,10,6,35.38,0.1600000000000037,1.0045428733674049,6.0,118.0,70.0,92.0,8.0,158.0,,72.57142857142857,127.46666666666667,1,0,0,0,0,0,1,0,0,1,0,1,0
2022-07-11,S001,P0001,429,310,167,70.64,15,0,2022,7,11,0,60.044,-3.3100000000000023,0.9552400270453009,56.0,6.0,118.0,143.0,48.0,254.0,,67.42857142857143,124.06666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0
2022-07-12,S001,P0001,152,87,139,37.08,20,0,2022,7,12,1,29.664,4.479999999999997,1.1374233128834355,310.0,56.0,6.0,75.0,256.0,315.0,,91.28571428571429,125.93333333333334,0,0,0,1,0,1,0,1,0,0,0,1,0
2022-07-13,S001,P0001,329,194,134,45.95,15,1,2022,7,13,2,39.057500000000005,0.5,1.011001100110011,87.0,310.0,56.0,4.0,22.0,58.0,,93.0,118.33333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-07-14,S001,P0001,399,374,186,97.5,20,0,2022,7,14,3,78.0,2.530000000000001,1.0266399915762872,194.0,87.0,310.0,70.0,151.0,109.0,,120.14285714285714,122.86666666666666,0,0,0,1,1,0,0,0,1,0,0,1,0
2022-07-15,S001,P0001,82,63,80,49.01,15,1,2022,7,15,4,41.6585,3.1299999999999955,1.0682214472537053,374.0,194.0,87.0,118.0,35.0,98.0,,163.57142857142858,131.7,0,0,1,0,1,0,0,0,0,0,0,1,0
2022-07-16,S001,P0001,87,39,146,79.94,0,1,2022,7,16,5,79.94,-3.3599999999999994,0.9596638655462185,63.0,374.0,194.0,6.0,8.0,260.0,,155.71428571428572,130.53333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0
2022-07-17,S001,P0001,63,12,196,33.84,20,1,2022,7,17,6,27.072000000000003,4.100000000000005,1.137861466039005,39.0,63.0,374.0,56.0,92.0,53.0,,160.42857142857142,123.16666666666667,1,0,0,0,1,0,0,0,0,1,0,1,0
2022-07-18,S001,P0001,193,42,85,34.46,10,0,2022,7,18,0,31.014000000000003,-2.9099999999999966,0.9221300508429222,12.0,39.0,63.0,310.0,143.0,31.0,,154.14285714285714,121.8,0,1,0,0,0,1,0,0,0,1,0,1,0
2022-07-19,S001,P0001,238,179,198,56.65,10,1,2022,7,19,1,50.985,2.269999999999996,1.0417432879735196,42.0,12.0,39.0,87.0,75.0,253.0,,115.85714285714286,122.16666666666667,0,0,0,1,0,1,0,1,0,0,0,1,0
2022-07-20,S001,P0001,392,114,92,81.18,0,1,2022,7,20,2,81.18,3.5600000000000023,1.045864467920639,179.0,42.0,12.0,194.0,4.0,205.0,,129.0,119.7,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-07-21,S001,P0001,498,183,70,36.04,20,0,2022,7,21,3,28.832,-4.619999999999997,0.8863748155435318,114.0,179.0,42.0,374.0,70.0,191.0,,117.57142857142857,116.66666666666667,0,0,0,0,0,0,1,0,0,1,0,1,0
2022-07-22,S001,P0001,422,88,101,92.32,10,0,2022,7,22,4,83.088,-2.6300000000000097,0.9723012111637703,183.0,114.0,179.0,63.0,118.0,238.0,,90.28571428571429,116.4,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-07-23,S001,P0001,315,236,82,45.02,0,0,2022,7,23,5,45.02,-2.029999999999994,0.956854410201913,88.0,183.0,114.0,39.0,6.0,268.0,,93.85714285714286,111.4,0,0,1,0,0,0,1,0,1,0,0,1,0
2022-07-24,S001,P0001,337,292,107,43.51,15,1,2022,7,24,6,36.9835,3.6099999999999994,1.0904761904761904,236.0,88.0,183.0,12.0,56.0,95.0,,122.0,110.33333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0
2022-07-25,S001,P0001,96,34,164,44.95,20,1,2022,7,25,0,35.96,1.1700000000000017,1.0267245317496574,292.0,236.0,88.0,42.0,310.0,202.0,,162.0,116.9,0,0,0,0,1,0,0,0,1,0,0,1,0
2022-07-26,S001,P0001,212,153,120,30.28,10,1,2022,7,26,1,27.252000000000002,3.460000000000001,1.1290082028337063,34.0,292.0,236.0,179.0,87.0,8.0,,160.85714285714286,111.3,0,1,0,0,1,0,0,0,0,1,0,1,0
2022-07-27,S001,P0001,404,266,128,80.67,15,1,2022,7,27,2,68.5695,-1.4399999999999977,0.9824625502374863,153.0,34.0,292.0,114.0,194.0,48.0,,157.14285714285714,116.13333333333334,0,0,0,0,1,0,0,0,1,0,0,1,0
2022-07-28,S001,P0001,314,312,83,74.05,15,1,2022,7,28,3,62.942499999999995,-0.35999999999999943,0.9951619405993818,266.0,153.0,34.0,183.0,374.0,256.0,,178.85714285714286,123.4,0,0,1,0,0,1,0,0,0,0,0,1,0
2022-07-29,S001,P0001,304,177,41,45.77,0,0,2022,7,29,4,45.77,-1.9699999999999989,0.9587348135735233,312.0,266.0,153.0,88.0,63.0,22.0,,197.28571428571428,125.26666666666667,0,0,1,0,0,0,1,0,0,1,0,1,0
2022-07-30,S001,P0001,418,202,58,99.17,20,0,2022,7,30,5,79.33600000000001,-2.1899999999999977,0.9783938437253354,177.0,312.0,266.0,236.0,39.0,151.0,,210.0,130.43333333333334,0,0,1,0,0,1,0,0,0,0,0,1,0
2022-07-31,S001,P0001,423,322,39,87.79,0,0,2022,7,31,6,87.79,1.6200000000000045,1.0188000464198677,202.0,177.0,312.0,292.0,12.0,35.0,,205.14285714285714,132.13333333333333,0,1,0,0,0,0,0,0,0,1,0,1,0
2022-08-01,S001,P0001,73,67,149,28.22,15,1,2022,8,1,0,23.987,-1.3599999999999994,0.9540229885057472,322.0,202.0,177.0,34.0,42.0,8.0,,209.42857142857142,141.7,0,1,0,0,0,0,1,1,0,0,0,1,0
2022-08-02,S001,P0001,252,141,108,87.87,0,0,2022,8,2,1,87.87,-2.6400000000000006,0.9708319522704674,67.0,322.0,202.0,153.0,179.0,92.0,,214.14285714285714,143.66666666666666,1,0,0,0,0,0,1,0,0,0,0,1,0
2022-08-03,S001,P0001,329,224,199,25.2,20,1,2022,8,3,2,20.16,2.34,1.1023622047244095,141.0,67.0,322.0,266.0,114.0,143.0,,212.42857142857142,145.3,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-08-04,S001,P0001,405,276,21,65.97,15,0,2022,8,4,3,56.0745,-1.5700000000000074,0.9767545158424636,224.0,141.0,67.0,312.0,183.0,75.0,,206.42857142857142,148.0,0,0,0,1,1,0,0,0,0,0,0,1,0
2022-08-05,S001,P0001,427,27,184,87.72,10,1,2022,8,5,4,78.94800000000001,4.209999999999994,1.0504131241767451,276.0,224.0,141.0,177.0,88.0,4.0,,201.28571428571428,154.7,1,0,0,0,1,0,0,0,1,0,0,1,0
2022-08-06,S001,P0001,320,229,63,64.06,15,0,2022,8,6,5,54.451,-0.480000000000004,0.9925627517818406,27.0,276.0,224.0,202.0,236.0,70.0,,179.85714285714286,155.46666666666667,0,1,0,0,0,0,1,0,1,0,0,1,0
2022-08-07,S001,P0001,420,244,44,58.96,15,0,2022,8,7,6,50.116,-1.1499999999999986,0.9808684079188156,229.0,27.0,276.0,322.0,292.0,118.0,,183.71428571428572,160.76666666666668,1,0,0,0,0,1,0,1,0,0,0,1,0
